run_id,run_type,dataset,model,status,seed,device,num_classes,train_size,validation_size,test_size,accuracy,macro_f1,weighted_f1,best_validation_macro_f1,train_time_seconds,total_inference_time_seconds,inference_time_per_sample_ms,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,error_type,error_message,completed_at
full_20260520_092957,full_experiment,AG_News,CNN,success,42,cuda,4,107911,11991,7600,0.9096052631578947,0.9094241205110627,0.9094241205110626,0.911916108488974,84.1825520992279,0.5722403526306152,0.07529478324087042,172.50244140625,248.0,,,2026-05-20T09:31:25.512393
full_20260520_092957,full_experiment,AG_News,RoBERTa,success,42,cuda,4,107911,11991,7600,0.9501315789473684,0.950127205853353,0.950127205853353,0.9503321950767512,2054.5091779232025,9.958704471588135,1.3103558515247546,3299.85693359375,3698.0,,,2026-05-20T10:06:18.375817
full_20260520_092957,full_experiment,Kaggle_News,CNN,success,42,cuda,22,146309,31359,31354,0.6317854181284684,0.5478151704199483,0.6225855028258241,0.542550695784893,119.82171940803528,2.364853858947754,0.07542431137806194,179.8544921875,260.0,,,2026-05-20T10:08:24.554877
full_20260520_092957,full_experiment,Kaggle_News,RoBERTa,success,42,cuda,22,146309,31359,31354,0.7658990878356828,0.7165092086997994,0.7639807100205732,0.7157736679610607,3022.6241567134857,41.78999090194702,1.3328440040169363,3303.80224609375,3608.0,,,2026-05-20T11:00:22.779175
